"Date";"Indoor Temperature";"Indoor Humidity";"Outdoor Temperature 1";"Outdoor Humidity 1";"Outdoor Temperature 2";"Outdoor Humidity 2";"Outdoor Temperature 3";"Outdoor Humidity 3";"Outdoor Temperature 4";"Outdoor Humidity 4";"Outdoor Temperature 5";"Outdoor Humidity 5"
"08.12.2008 17:30";"20.0";"54";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 17:31";"20.0";"54";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 17:32";"20.0";"54";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 17:33";"20.0";"54";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 17:34";"20.0";"54";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 17:35";"20.0";"54";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 17:36";"20.0";"54";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 17:37";"20.0";"54";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 17:38";"20.0";"54";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 17:39";"20.0";"54";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 17:40";"20.0";"54";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 17:41";"20.0";"54";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 17:42";"20.0";"54";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 17:43";"20.0";"54";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 17:44";"20.0";"54";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 17:45";"20.0";"54";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 17:46";"20.0";"54";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 17:47";"20.0";"54";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 17:48";"20.0";"54";"7.1";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 17:49";"20.0";"54";"7.1";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 17:50";"20.0";"54";"7.1";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 17:51";"20.0";"54";"7.1";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 17:52";"20.0";"54";"7.1";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 17:53";"20.0";"54";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 17:54";"20.0";"54";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 17:55";"20.0";"54";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 17:56";"20.0";"54";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 17:57";"20.0";"54";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 17:58";"20.0";"54";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 17:59";"20.0";"54";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:00";"20.0";"54";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:01";"20.0";"54";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:02";"20.0";"54";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:03";"20.0";"54";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:04";"20.0";"54";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:05";"20.0";"54";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:06";"20.0";"54";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:07";"20.0";"54";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:08";"20.0";"54";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:09";"20.0";"54";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:10";"20.0";"54";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:11";"20.0";"54";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:12";"20.0";"54";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:13";"20.0";"54";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:14";"20.0";"54";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:15";"20.0";"54";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:16";"20.0";"54";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:17";"20.0";"54";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:18";"20.0";"54";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:19";"20.0";"54";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:20";"20.0";"54";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:21";"20.0";"54";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:22";"20.0";"54";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:23";"20.0";"54";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:24";"20.0";"54";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:25";"20.0";"54";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:26";"20.0";"54";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:27";"20.0";"54";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:28";"20.0";"54";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:29";"20.0";"54";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:30";"20.0";"54";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:31";"20.0";"54";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:32";"20.0";"54";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:33";"20.0";"54";"7.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:34";"20.0";"54";"7.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:35";"20.0";"54";"7.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:36";"20.0";"54";"7.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:37";"20.0";"54";"7.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:38";"20.0";"54";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:39";"20.0";"54";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:40";"20.0";"54";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:41";"20.0";"54";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:42";"20.0";"54";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:43";"20.0";"54";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:44";"20.0";"54";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:45";"20.0";"54";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:46";"20.0";"54";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:47";"20.0";"54";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:48";"20.0";"54";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:49";"20.0";"54";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:50";"20.0";"54";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:51";"20.0";"54";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:52";"20.0";"54";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:53";"20.0";"54";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:54";"20.0";"54";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:55";"20.0";"54";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:56";"20.0";"54";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:57";"20.0";"54";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:58";"20.0";"54";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 18:59";"20.0";"54";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:00";"20.0";"54";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:01";"20.0";"54";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:02";"20.0";"54";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:03";"20.0";"54";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:04";"20.0";"54";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:05";"20.0";"54";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:06";"20.0";"54";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:07";"20.0";"54";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:08";"20.0";"54";"7.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:09";"20.0";"54";"7.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:10";"20.0";"54";"7.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:11";"20.0";"54";"7.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:12";"20.0";"54";"7.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:13";"20.0";"54";"7.1";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:14";"20.0";"54";"7.1";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:15";"20.0";"54";"7.1";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:16";"20.0";"54";"7.1";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:17";"20.0";"54";"7.1";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:18";"20.0";"54";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:19";"20.0";"54";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:20";"20.0";"54";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:21";"19.9";"54";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:22";"20.0";"54";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:23";"20.0";"54";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:24";"20.0";"54";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:25";"20.0";"54";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:26";"20.0";"54";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:27";"20.0";"54";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:28";"20.0";"54";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:29";"20.0";"54";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:30";"20.0";"54";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:31";"20.0";"54";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:32";"20.0";"54";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:33";"20.0";"54";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:34";"20.0";"54";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:35";"20.0";"54";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:36";"20.0";"54";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:37";"20.0";"54";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:38";"20.0";"54";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:39";"20.0";"54";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:40";"19.9";"54";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:41";"20.0";"54";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:42";"19.9";"54";"7.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:43";"20.0";"54";"7.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:44";"20.0";"54";"7.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:45";"20.0";"54";"7.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:46";"19.9";"54";"7.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:47";"19.9";"54";"7.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:48";"19.9";"54";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:49";"19.9";"54";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:50";"20.0";"54";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:51";"20.0";"54";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:52";"20.0";"54";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:53";"20.0";"54";"6.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:54";"20.0";"54";"6.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:55";"20.0";"54";"6.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:56";"20.0";"54";"6.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:57";"20.0";"54";"6.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:58";"20.0";"54";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 19:59";"20.0";"54";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:00";"20.0";"54";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:01";"20.0";"54";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:02";"20.0";"54";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:03";"20.0";"54";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:04";"20.0";"54";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:05";"20.0";"54";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:06";"19.9";"54";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:07";"20.0";"54";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:08";"20.0";"54";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:09";"20.0";"54";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:10";"20.0";"54";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:11";"20.0";"54";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:12";"20.0";"54";"7.4";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:13";"20.0";"54";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:14";"20.0";"54";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:15";"19.9";"54";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:16";"20.0";"54";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:17";"19.9";"54";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:18";"20.0";"54";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:19";"20.0";"54";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:20";"20.0";"54";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:21";"20.0";"54";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:22";"20.0";"54";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:23";"19.9";"54";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:24";"20.0";"54";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:25";"19.9";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:26";"20.0";"54";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:27";"20.0";"54";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:28";"20.0";"54";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:29";"20.0";"54";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:30";"19.9";"54";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:31";"19.9";"55";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:32";"20.0";"54";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:33";"20.0";"54";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:34";"20.0";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:35";"20.0";"55";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:36";"20.0";"54";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:37";"20.0";"54";"6.7";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:38";"20.0";"54";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:39";"20.0";"54";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:40";"20.0";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:41";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:42";"20.0";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:43";"20.0";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:44";"19.9";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:45";"19.9";"54";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:46";"19.9";"54";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:47";"19.9";"54";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:48";"20.0";"54";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:49";"19.9";"54";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:50";"20.0";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:51";"19.9";"54";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:52";"19.9";"55";"7.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:53";"19.9";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:54";"19.9";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:55";"19.9";"55";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:56";"19.9";"54";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:57";"20.0";"54";"7.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:58";"20.0";"54";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 20:59";"19.9";"54";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:00";"19.9";"55";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:01";"20.0";"54";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:02";"19.9";"55";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:03";"20.0";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:04";"20.0";"54";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:05";"20.0";"54";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:06";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:07";"19.9";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:08";"20.0";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:09";"20.0";"54";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:10";"19.9";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:11";"20.0";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:12";"19.9";"55";"6.8";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:13";"19.9";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:14";"20.0";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:15";"19.9";"55";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:16";"19.9";"54";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:17";"19.9";"54";"7.2";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:18";"19.9";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:19";"19.9";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:20";"19.9";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:21";"20.0";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:22";"19.9";"55";"7.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:23";"19.9";"55";"7.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:24";"19.9";"55";"7.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:25";"19.9";"55";"7.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:26";"19.9";"55";"7.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:27";"19.9";"54";"7.9";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:28";"20.0";"55";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:29";"19.9";"55";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:30";"19.9";"55";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:31";"19.9";"55";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:32";"20.0";"55";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:33";"20.0";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:34";"20.0";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:35";"20.0";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:36";"20.0";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:37";"20.0";"55";"6.6";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:38";"20.0";"55";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:39";"19.9";"55";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:40";"19.9";"55";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:41";"19.9";"54";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:42";"20.0";"55";"6.5";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:43";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:44";"20.0";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:45";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:46";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:47";"19.9";"55";"7.0";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:48";"19.9";"55";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:49";"19.9";"55";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
"08.12.2008 21:50";"20.0";"55";"7.3";"---";"---";"---";"---";"---";"---";"---";"---";"---"
